,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),Son Mychi Lip Stick - son kem lỳ Mychi chính hãng,Bảng Son Lì Ohui Rouge Real 10 màu,Son môi thỏi lì cao cấp LOREN LIPSTICK trôi lâu mềm mịn môi có 10 màu lựa chọn,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),[Freeship10k đơn 249k] Son kem lì nhiều dưỡng GLAMRR Q LONG WEAR LIP CREAM 5g by Gilaa,"Son Kem Lì Mỏng Nhẹ Mềm Môi Belips Sexy Lipstick  100% thiên nhiên không chì, an toàn cho cả mẹ bầu ",Son Kem Lì Mỏng Nhẹ Mềm Môi Belips Sexy Lipstick 100% thiên nhiên,Son Kem Lì it's Well plus Lip Velvet Semi Matte (8g),Set son quà tặng Belips 5 thỏi Full Of Love ,SON KEM M.O.I PHIÊN BẢN MÙA LỄ HỘI HỒ NGỌC HÀ (2024),Son kem lì Bbia Last Velvet Lip Tint - 20 More Mature 5g (Màu hồng đỏ đất),Son kem lì Bbia Last Velvet Lip Tint - 25 Final Note 5g (màu cam nâu đất),Son kem lì Bbia Last Velvet Lip Tint Version 3 5g (5 màu),Son kem lì Bbia Last Velvet Lip Tint Version 1 5g (5 màu),Son kem lì Bbia Last Velvet Lip Tint Version 8 5g (5 màu),Son Kem Lì Bbia Last Velvet Lip Tint Version 5,Set 3 Cây Son Kem Lì Herorange Fluffy Lip Glaze,Son Môi M.O.I Nhung Lì Sgirl SUMMER EDITION Hồ Ngọc Hà (2021),Son Kem Hojo Smooth Lip Glair,Set son 2 tầng HengFang (5 sáp & 5 kem),Set Son Kem Lì 4 Cây Daishiao Matte(Tặng 1 hộp phấn mắt xinh xắn tiện lợi),Set 5 Cây Son Kem Lì VONGEE Mịn Mượt Như Nhung Và Không Khô Môi,"Son Kem Siêu Lì, Mịn Môi 3CE Cloud Lip Tint",Bảng Son Lì Ohui Rouge Real 10 màu,Son kem lì Bbia Last Velvet Lip Tint - 24 Trendy Note 5g (màu hồng đất ánh cam nhẹ),Son Lì Herorange Mềm Mịn Chống Thấm Nước Khô Môi Lâu Trôi,Son kem lì Bbia Last Velvet Lip Tint - 19 More Dazzling 5g (Màu đỏ ánh hồng cánh sen),Son Kem Lì Bbia Last Velvet Lip Tint - 16 More Graceful 5g (Màu hồng đào sữa),Son kem lì Bbia Last Velvet Lip Tint - 17 More Pleasant 5g (Màu cam san hô),Set Son Quà Tặng BELIPS Son Kem Lì FULL OF LOVE (Phiên Bản Giới Hạn),Son Kem Lì Bbia Last Velvet Lip Tint ASIA EDITION Version 2 (6 Màu) 5g Bbia Official Store,Son Kem FOX Hydrating Lip Polish 7ml,Son kem lì Bbia Last Velvet Lip Tint - 18 More Cheerful 5g (Màu hồng tươi),Set son quà tặng  Belips hộp hoa hồng ,Son Kem Bóng Maybelline Super Stay Vinyl Ink 4.2ml,Son môi Belips son kem lì City At Night mỏng nhẹ mềm môi Soft Matte Lipstick ,Set 5 Son Kem Lì Thỏ LEADUU lâu trôi mềm mịn,Son kem nhung lì Whoo GJH Mi Velvet Liquid Lip Rouge minisize,Son kem lì Aprilskin Mood Blurring Lip Tint 4g,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá ,Son Kem Mac Powder Kiss Liquid Lipcolour 989 Mull It Over 5ml,Son kem Bbia Smudge Tint (6 màu) 3g ,Son Kem Nhung Lì Mượt Lâu Trôi V9Queen Siêu Mịn Không Khô Môi Màu Đỏ Hồng V9 Hera 5ml,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),Son Mychi Lip Stick - son kem lỳ Mychi chính hãng,Son môi thỏi lì cao cấp LOREN LIPSTICK trôi lâu mềm mịn môi có 10 màu lựa chọn,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g No.2 Sweet Tomato tặng kèm móc khoá,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g No.1 Real Red tặng kèm móc khoá,"Son kem lì mềm, lâu trôi MAC Locked Kiss Ink",Son Kem Lì Mịn Môi GRLBOSS Demi Matte Lip Cream Australis Úc,Son Kem Black Rouge Muddish Cushion Velvet 4g, Son PK Phấn Nụ Hoàng Cung màu đỏ cherry/ hồng ruby/cam đất, Son Kem Lì Bbia Last Velvet Lip Tint - Dusk Edition (3 màu) 5g,Son Kem Lì Bbia Last Velvet Lip Tint Version 8 - #39 Feign Longing (Màu Đỏ Ớt) 5g - Bbia Official Store,Son kem lì Belips City At Night mỏng mịn mềm môi Soft Matte Lipstick,Son kem nhung lì Whoo GJH Mi Velvet Liquid Lip Rouge 6g,Son lì Belips mềm môi City At Night màu C05 Swettie Baby,Son kem lì Belips City At Night màu C01 Muse Orange,Son kem lì Belips City At Night màu C04 Hot Cherry,Son Nước LIPGLOSS PK - Phấn Nụ Hoàng Cung,Son kem lì Belips City At Night màu C02 Sexy Red,SON KEM LÌ VACOSI MATTE INK MỊN MÔI PHIÊN BẢN UNIVERSE,Set Son Belips Bộ Quà Tặng Bạn Gái Sang Trọng Quyến Rũ Đẳng Cấp Phiên Bản Vỏ Đen Truyền Thống,Sét son Belips 3 son kem lì bộ quà tặng bạn gái sang trọng,Son kem lì Belips City At Night màu C03 Night Party,Son lì Belips mướt mềm môi City At Night màu C01 Muse Orange,Son kem lì Belips City At Night màu C05 Swettie Baby,Son Kem Bóng Baby Bright Sweet Cafe Shiny Tint 2.8g,Son lì Belips mềm môi City At Night màu C02 Sexy Red,Bộ đôi son kem lì mỏng mịn mềm môi City At Night C01 Muse Orange + C02 Sexy Red,Hộp quà tặng son kem Belips hộp hoa hồng 1 son ,(TẶNG 1 SON) Son môi kem lì HA:PY Matte Lip Cream phiên bản nâng cấp HAPY Roses MiniGarden son lì lâu trôi kháng nước,Son kem lì HA:PY Matte Lip Cream bám màu lâu trôi 3.5ml - Phiên bản son Roses mẫu mới,Son kem hữu cơ dưỡng ẩm - naturaglacé LIQUID ROUGE ,Son Kem Lì Mịn Môi PEKAH WINSOME COTTON TINT  Son kem lì Hàn Quốc 4.5g,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá ,Son Bourjois Rouge Edition Velvet Lipstick,"son kem belly Bám màu được 8- 12h Có thành phần kháng nước của Mỹ, không trôi khi rửa nước Không gây thâm môi Không chất cấm",Son kem lì Kelly Queen matte lipstick M04,SON KEM GẤC DỀN MẸ KEN MÀU ĐỎ CAM,SON KEM NHUNG SIÊU LÌ LALIHUI,Son Absolute NewYork Velvet Lippie AVL21 - Fatale (3g),Son kem lì FOCALLURE velvet smooth 2.4g,Son Absolute NewYork Velvet Lippie AVL08 - Crush (3g),Son Absolute NewYork Velvet Lippie AVL16 - Maneeter (3g),Son Bellapierre Kiss Proof Lip Crème - Fullsize Tách set màu Minami Glam (Bill Anh)
"Son kem lì mềm, lâu trôi MAC Locked Kiss Ink",0.05821896737600982,0.04026131219377891,0.08805279066742142,0.08840601152509836,0.05821896737600982,0.03149295526555908,0.0772279022495694,0.07878164729542081,0.052209392682066105,0.025117995877443303,0.02187005999841896,0.06835591260299662,0.04021623614026777,0.044976184190942334,0.044976184190942334,0.05058448014368591,0.03974372442622099,0.08950613517647264,0.014617426816257861,0.07148604125305846,0.06870649631907885,0.0732049312005972,0.0732049312005972,0.010662212472154438,0.08805279066742142,0.04021623614026777,0.14221973368880209,0.06835591260299662,0.06835591260299662,0.06835591260299662,0.024887277492309894,0.06400448841697327,0.0654765157698825,0.06835591260299662,0.006559254048255901,0.14081837675664757,0.03305933263205977,0.0732049312005972,0.028970858360665992,0.06422303253001667,0.11910227753684714,0.2296372615678744,0.053080612469324634,0.05135484402515353,0.05821896737600982,0.04026131219377891,0.08840601152509836,0.11910227753684714,0.11910227753684714,0.9999999999999999,0.10415469190548474,0.009175162480896842,0.010514653758885145,0.0,0.038199885479574563,0.03240294439002248,0.028583468355147607,0.07032308385038613,0.033548747671356065,0.049599824906127465,0.018520507886208758,0.02471939664546344,0.05381407970544689,0.005867227497787891,0.03557828215606025,0.05391174919131286,0.032957225916547886,0.06849172531087348,0.0409274608651326,0.06804610475358364,0.06825792128893848,0.005556497906267405,0.06401146930763599,0.06991993313100954,0.040225713366612056,0.063920277877497,0.11910227753684714,0.036418227269122916,0.09829911978052298,0.03250426793725687,0.010850380844720401,0.036985888589586374,0.048532526248528864,0.029926601203615354,0.048532526248528864,0.049434484870524945,0.07585142116352071
Son Kem Lì Mịn Môi GRLBOSS Demi Matte Lip Cream Australis Úc,0.1435771218734309,0.045066523922064845,0.09855719446296178,0.08656635339168603,0.1435771218734309,0.07444345559635916,0.14505421755619682,0.1365198486865607,0.07181791440385986,0.03705103428936212,0.027960835196035944,0.07093104210873936,0.07162008091249161,0.08014364903401267,0.08014364903401267,0.09018049866539748,0.07077859671506206,0.10962016896548961,0.07207595614382928,0.079682674074738,0.11687583247941923,0.14170580749768133,0.14170580749768133,0.027382755143038718,0.09855719446296178,0.07162008091249161,0.148346644291587,0.07093104210873936,0.07093104210873936,0.07093104210873936,0.03671070638898051,0.029625488906179887,0.11800867131031488,0.07093104210873936,0.020634268809908367,0.038876377374031344,0.0,0.14170580749768133,0.11672465120569209,0.16446481173439928,0.205275784121037,0.021576161078276687,0.08022129660804983,0.032130062420859015,0.1435771218734309,0.045066523922064845,0.08656635339168603,0.205275784121037,0.205275784121037,0.10415469190548474,1.0000000000000009,0.026981679276538124,0.07728395942139589,0.0,0.1048004499208899,0.0,0.11516384266105825,0.14840625815517114,0.0483856081440088,0.03193888186778356,0.037592069353064285,0.02661652663093079,0.13455768881503877,0.01762887487603125,0.04347663912951155,0.012525037974447,0.0,0.14916489264772193,0.10437992059650855,0.14819439668944293,0.1532633596690345,0.01137088454795261,0.14245210202041386,0.13264629140158546,0.03205064027892862,0.1453048017859461,0.205275784121037,0.06553044718027654,0.06647070773338914,0.055159045036248744,0.0,0.03424078151964501,0.03917573498302281,0.09565918186979755,0.03917573498302281,0.03990380118258608,0.09768409837622115
Son Kem Black Rouge Muddish Cushion Velvet 4g,0.037476936642919824,0.03928480795548431,0.12368186640035768,0.0819320936301701,0.037476936642919824,0.005750402623487123,0.034338863232570564,0.020611989200665655,0.04726309645375141,0.010011907303721024,0.11060747271418928,0.03133461490944496,0.03879116350188705,0.04353495703718002,0.04353495703718002,0.049105137348596416,0.038335395361571385,0.09244845765575872,0.007683161122125072,0.03358119697340323,0.0790317481363739,0.04655213201615315,0.04655213201615315,0.015319641312729943,0.12368186640035768,0.03879116350188705,0.05001727351338618,0.03133461490944496,0.03133461490944496,0.03133461490944496,0.009919944111414973,0.013808242764520688,0.013622714192655167,0.03133461490944496,0.046809866555804484,0.0408335677807933,0.01456769772974764,0.04655213201615315,0.056157438182656706,0.043500646071726705,0.0612549260862259,0.010543784922361877,0.05533154731833347,0.05039290044268516,0.037476936642919824,0.03928480795548431,0.0819320936301701,0.0612549260862259,0.0612549260862259,0.009175162480896842,0.026981679276538124,1.0000000000000002,0.011559623693154532,0.0,0.02894762977134587,0.014278458209707036,0.09924728932513274,0.012989163438951068,0.06479065170013436,0.004612375806361454,0.01980965358405358,0.0700240601545158,0.005787281179542643,0.020434293058287235,0.0836757142263029,0.09101465195313806,0.014522704088033533,0.012650898759949538,0.046859620705848405,0.01256858953894454,0.012607713528481886,0.03744535093645237,0.03060030381380805,0.045553349054635664,0.04713932018223385,0.019922096619476304,0.0612549260862259,0.01407396481595239,0.019696181730200293,0.013708236737572963,0.0,0.006559525457135503,0.024980696154338636,0.019403035274555606,0.024980696154338636,0.025444952932658582,0.003585108721805845
 Son PK Phấn Nụ Hoàng Cung màu đỏ cherry/ hồng ruby/cam đất,0.040194073541369835,0.04840824022798468,0.015073416316768305,0.05084715080911385,0.040194073541369835,0.09637487377413394,0.0739390658192103,0.2699197749306827,0.0833854222935256,0.00693399176323025,0.012477180192004013,0.032646801936190926,0.04354471477542973,0.04638606958804229,0.04638606958804229,0.050023162919078386,0.04303309584260736,0.028573916857705352,0.06795827230649337,0.020421860391764662,0.06736518534029337,0.10045601846813673,0.10045601846813673,0.03316547159362878,0.015073416316768305,0.04354471477542973,0.07460629114855043,0.032646801936190926,0.032646801936190926,0.032646801936190926,0.006870300400673037,0.08375769782978622,0.04449169235264599,0.032646801936190926,0.018885910178555166,0.012710001641717426,0.018678304477533252,0.10045601846813673,0.13725139152369248,0.012520669305704214,0.10111440589720579,0.008195383450771034,0.08907116825729954,0.06038681676855802,0.040194073541369835,0.04840824022798468,0.05084715080911385,0.10111440589720579,0.10111440589720579,0.010514653758885145,0.07728395942139589,0.011559623693154532,1.0,0.0,0.0992125671009601,0.018307449458265387,0.13541610529717327,0.1158877171606322,0.029782942189629326,0.021208350203553758,0.16542982455513416,0.060036875468224435,0.10623063759404237,0.0031972296969801305,0.02211048153653547,0.038938838770100834,0.018620614858001056,0.11286976133693316,0.05690095250438511,0.1121354085998712,0.11248446801813236,0.07545853981333049,0.02272780486474729,0.019828206931730374,0.13104483163316136,0.062038631580940605,0.10111440589720579,0.082498147653329,0.09783959921984299,0.03217851000797568,0.041993812812693196,0.031328355966073244,0.025087246246257952,0.050325624558676646,0.025087246246257952,0.02555348321768775,0.03430857342657915
 Son Kem Lì Bbia Last Velvet Lip Tint - Dusk Edition (3 màu) 5g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13955602589382674,0.13165204002325187,0.13315857595629377,0.13315857595629377,0.13669469063041537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13165204002325187,0.0,0.13955602589382674,0.13955602589382674,0.13955602589382674,0.0,0.0,0.0,0.13955602589382674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12253098283486806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125983900795229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Son Kem Lì Bbia Last Velvet Lip Tint Version 8 - #39 Feign Longing (Màu Đỏ Ớt) 5g - Bbia Official Store,0.08515808814732147,0.02409902586328845,0.030961497137551516,0.060550072764460575,0.08515808814732147,0.02084245157614247,0.1299466604431737,0.07880726479986809,0.03745838361318697,0.012178277738239499,0.06746443939396866,0.2049630258142946,0.3205321438826674,0.32943039701971794,0.32943039701971794,0.343547837229188,0.3003749592175722,0.06737311893376413,0.1340794155717453,0.027528612058664456,0.04932373475988317,0.11313657095228928,0.11313657095228928,0.06485235946835306,0.030961497137551516,0.3205321438826674,0.12472452992638702,0.2049630258142946,0.2049630258142946,0.2049630258142946,0.012066415606117882,0.054822977367612206,0.08736760860362598,0.2049630258142946,0.03322732101258424,0.018754795103816158,0.0,0.11313657095228928,0.13606100215154454,0.07615072350687485,0.09985578545854426,0.012825242713649763,0.4970799173180501,0.07817459906918063,0.08515808814732147,0.02409902586328845,0.060550072764460575,0.09985578545854426,0.09985578545854426,0.038199885479574563,0.1048004499208899,0.02894762977134587,0.0992125671009601,0.125983900795229,1.0,0.0,0.1342416334701565,0.11657778164295343,0.036114876615364416,0.03326336525560431,0.054799479846687586,0.01791235945968093,0.20075026065415816,0.0071370286484943495,0.020996637940649363,0.009750701199844655,0.0,0.11825018868848661,0.08858504878059725,0.11748082983902236,0.12253878985241146,0.022505485387005912,0.02925009894102198,0.040241186632183276,0.04523036065527887,0.17930101311582708,0.09985578545854426,0.05979865061277171,0.05152641153793804,0.032048843185027265,0.0460571767170379,0.014676374103879845,0.03611913410537618,0.1619618966878437,0.03611913410537618,0.03679039453510425,0.05212188067394444
Son kem lì Belips City At Night mỏng mịn mềm môi Soft Matte Lipstick,0.022162310212660144,0.0037058864758574045,0.03553901786992792,0.07911293688419618,0.022162310212660144,0.0,0.05146738282526449,0.0243270324874952,0.01940574552842387,0.008395764471927778,0.007910898823454087,0.04322348311328299,0.016390139884158696,0.016577697438745067,0.016577697438745067,0.017017929235723244,0.016197567584177203,0.0,0.04598512971293661,0.022336791632992098,0.049627542631573957,0.030264270960956276,0.030264270960956276,0.05323519717454029,0.03553901786992792,0.016390139884158696,0.019164324239226063,0.04322348311328299,0.04322348311328299,0.04322348311328299,0.008318646168764779,0.016545978312826712,0.0,0.04322348311328299,0.0,0.0,0.9666159932781981,0.030264270960956276,0.03702887844778374,0.017758790492648915,0.0,0.0,0.023204240706707145,0.060463431140005595,0.022162310212660144,0.0037058864758574045,0.07911293688419618,0.0,0.0,0.03240294439002248,0.0,0.014278458209707036,0.018307449458265387,0.0,0.0,1.0,0.036533738909712524,0.05611656194334546,0.0,0.03426710260980019,0.0,0.03379131141362254,0.05536745086090741,0.02267115223548108,0.021813598422551456,0.041323169337764566,0.9636305130407908,0.05465517061497765,0.03897681153026097,0.054299573388047355,0.054468599191184096,0.0,0.0040288936456125985,0.003939229696490204,0.0,0.041764017296128914,0.0,0.007887723722567432,0.029257216605252215,0.07023108190629676,0.023021388701091668,0.05800782195899486,0.043754487390184726,0.015921391764490287,0.043754487390184726,0.04456764796934977,0.014262855199366098
Son kem nhung lì Whoo GJH Mi Velvet Liquid Lip Rouge 6g,0.15016747980357598,0.02706588595118419,0.10226437467133946,0.070379706513481,0.15016747980357598,0.03387415867745777,0.12273314367259201,0.0965738471272073,0.1157974194614937,0.010998428211827158,0.019144024068868462,0.09650079139363006,0.1077494777920288,0.11158794198072945,0.11158794198072945,0.11722587647320479,0.10648349928868055,0.07477097009640066,0.03205370520404464,0.0823405629428032,0.06373618356450678,0.2310932788138406,0.2310932788138406,0.02450538002693175,0.10226437467133946,0.1077494777920288,0.07318624472739178,0.09650079139363006,0.09650079139363006,0.09650079139363006,0.010897403448210675,0.10336398122965318,0.08956785655687811,0.09650079139363006,0.020118115492333305,0.03707151288029567,0.03727380488548784,0.2310932788138406,0.8958909959252096,0.0845825166460741,0.11490784033907209,0.05821778800663647,0.05143173641072725,0.13084826136225217,0.15016747980357598,0.02706588595118419,0.070379706513481,0.11490784033907209,0.11490784033907209,0.028583468355147607,0.11516384266105825,0.09924728932513274,0.13541610529717327,0.0,0.1342416334701565,0.036533738909712524,1.0000000000000002,0.10966984586199162,0.02742706458021596,0.05276632555674956,0.036105410276546096,0.04347571746852913,0.03845037893407381,0.0035552803596880698,0.03754608357128987,0.023870432219575813,0.03715868139422302,0.11150468881613321,0.09128523080264041,0.1107792175078088,0.11579891506386294,0.023362284779086574,0.049723462649122065,0.04247138065537887,0.08893483575093385,0.13622211678587856,0.11490784033907209,0.01638852289320079,0.02361331791212003,0.05920742080123139,0.0031699739317944094,0.020013494291621706,0.04714085933163471,0.12342944512531481,0.04714085933163471,0.048016954350977775,0.014051472965240062
Son lì Belips mềm môi City At Night màu C05 Swettie Baby,0.1003907543819513,0.061051339390060286,0.08361029289151936,0.11321314421743768,0.1003907543819513,0.022718717715800564,0.3052620400526184,0.19358496517939136,0.18999086102748447,0.035559234443019824,0.022553617883654807,0.04790035511644168,0.07464519044832134,0.08158646875791663,0.08158646875791663,0.09000178828602609,0.0737681633998162,0.04303795445421015,0.06480405262989046,0.0639438174784324,0.1385755057265198,0.23223200509888253,0.23223200509888253,0.03402651931369016,0.08361029289151936,0.07464519044832134,0.11985145065702657,0.04790035511644168,0.04790035511644168,0.04790035511644168,0.03523260929397115,0.07584148156975279,0.12461712053316651,0.04790035511644168,0.009285854397432904,0.04193911987214483,0.057253318251655236,0.23223200509888253,0.1111561946026624,0.049865131703197674,0.11835521427357842,0.01492617394138282,0.11704279116498464,0.09796459415319195,0.1003907543819513,0.061051339390060286,0.11321314421743768,0.11835521427357842,0.11835521427357842,0.07032308385038613,0.14840625815517114,0.012989163438951068,0.1158877171606322,0.0,0.11657778164295343,0.05611656194334546,0.10966984586199162,1.0,0.01955463675700051,0.039926008196404586,0.048943798152504936,0.004566328244511926,0.15673169016974564,0.016740336083945966,0.05481705186510135,0.12376075331836806,0.08687862567503501,0.9359370960513338,0.08464914308367563,0.9730651357458714,0.9382030828335688,0.007866264995630022,0.17342027255575462,0.13520105296894364,0.03377659508424132,0.029586307969777705,0.11835521427357842,0.1053586183406074,0.214623665069505,0.1209385833775301,0.020893750658280873,0.07504705483730592,0.044665435580991925,0.18219515015572527,0.044665435580991925,0.045495525787324576,0.09594839655027516
Son kem lì Belips City At Night màu C01 Muse Orange,0.02127908849167493,0.23914093735929468,0.11993952775875723,0.09123097853178663,0.02127908849167493,0.0034392342369101245,0.03941952053084983,0.02038556424796794,0.1476223246420724,0.048341701878118044,0.01643287692510479,0.05550437976044089,0.03506740946515899,0.03995229755640038,0.03995229755640038,0.04561592306271412,0.03465539274395789,0.007690242553439012,0.0,0.2769504323082159,0.03184929164779238,0.0566293078316042,0.0566293078316042,0.052134918377967,0.11993952775875723,0.03506740946515899,0.03896063868765878,0.05550437976044089,0.05550437976044089,0.05550437976044089,0.047897664883831556,0.031993813508705636,0.01613582472700586,0.05550437976044089,0.013784877492487586,0.00710052781140566,0.015190081206117994,0.0566293078316042,0.027798781915812483,0.09012436788972733,0.12118450620083598,0.006306088193458291,0.06093019365914037,0.0962090684208361,0.02127908849167493,0.23914093735929468,0.09123097853178663,0.12118450620083598,0.12118450620083598,0.033548747671356065,0.0483856081440088,0.06479065170013436,0.029782942189629326,0.0,0.036114876615364416,0.0,0.02742706458021596,0.01955463675700051,1.0000000000000002,0.1282145833305832,0.0789003153994215,0.1597809273428629,0.003461290778147065,0.0385584391902032,0.03872476299709482,0.05455901181436756,0.0,0.041148992348552293,0.06983021890285199,0.018921480520052984,0.018980380033288245,0.010072582077549491,0.030827536328383906,0.033712319219160174,0.09330493444522145,0.01972730759940538,0.12118450620083598,0.030262596356883262,0.035244732162804805,0.07129931344519763,0.005859291814074414,0.04870875915006352,0.08020151643956308,0.027052485105438426,0.08020151643956307,0.08169203125182298,0.033947542449438754
Son kem lì Belips City At Night màu C04 Hot Cherry,0.017507197022077703,0.06700660057349478,0.020531718766799753,0.05433732830826797,0.017507197022077703,0.021647704162093998,0.04444838116339424,0.02158159648146687,0.06278942206695515,0.09648783644017123,0.025376411242970555,0.05320455980501309,0.04615012895309648,0.04667823947512164,0.04667823947512164,0.047917811214190975,0.045607898286381426,0.04840498909465366,0.013535153622015685,0.07234309909123562,0.018622689583811487,0.07822602816628245,0.07822602816628245,0.06205943305272526,0.020531718766799753,0.04615012895309648,0.03649047947189589,0.05320455980501309,0.05320455980501309,0.05320455980501309,0.09560155881208686,0.02296665305915021,0.05651722589015607,0.05320455980501309,0.05011370944355719,0.013524703744471149,0.049030067808658706,0.07822602816628245,0.053481464352875846,0.056302767302732266,0.057592721691661616,0.0,0.02598539653149516,0.041409842563958896,0.017507197022077703,0.06700660057349478,0.05433732830826797,0.057592721691661616,0.057592721691661616,0.049599824906127465,0.03193888186778356,0.004612375806361454,0.021208350203553758,0.0,0.03326336525560431,0.03426710260980019,0.05276632555674956,0.039926008196404586,0.1282145833305832,1.0000000000000002,0.0076165737053539555,0.3071552404020622,0.010879713642758929,0.034699489156021494,0.03137579883275076,0.1149858945587049,0.03485327224042213,0.06309647746449473,0.009984660558292934,0.042347148347529825,0.04620442648251161,0.04869984479885808,0.007669559462757155,0.004722732399134414,0.024000737449977168,0.022798745459240467,0.057592721691661616,0.02130904196655713,0.057530071366315355,0.1066832211907965,0.0,0.05689013546317275,0.09046057615314153,0.02886013322732414,0.09046057615314153,0.09214175170526999,0.009695593619337493
Son Nước LIPGLOSS PK - Phấn Nụ Hoàng Cung,0.036007091262817925,0.06455226003422454,0.16873726682453158,0.08087556996722342,0.036007091262817925,0.09522354791282862,0.027361611420038276,0.07541307909142475,0.07681328987195725,0.08530452230575006,0.010425975073260374,0.07712519205345188,0.03187285541449661,0.03670946645097581,0.03670946645097581,0.04227494440237867,0.0314983723949783,0.06411756937290142,0.019294533932028717,0.09395242312059204,0.1274924020073132,0.11003458761109763,0.11003458761109763,0.033016384409451,0.16873726682453158,0.03187285541449661,0.09265132552803379,0.07712519205345188,0.07712519205345188,0.07712519205345188,0.10180774511764301,0.0037316225922662647,0.07434140683085892,0.07712519205345188,0.03859838673096534,0.023392770659483537,0.0,0.11003458761109763,0.036594744702742696,0.015986618236808976,0.07584399462852151,0.00628960319237898,0.05791840386762576,0.05367748239822863,0.036007091262817925,0.06455226003422454,0.08087556996722342,0.07584399462852151,0.07584399462852151,0.018520507886208758,0.037592069353064285,0.01980965358405358,0.16542982455513416,0.0,0.054799479846687586,0.0,0.036105410276546096,0.048943798152504936,0.0789003153994215,0.0076165737053539555,1.0000000000000002,0.041562778002441264,0.06246644781189668,0.006102120315565127,0.08030100742172458,0.04321501016814228,0.0,0.051694799787855815,0.04095928974605996,0.051358463312378026,0.05553019145006778,0.01855207574537723,0.019186932417576602,0.019331886469159017,0.19477262536737153,0.07928572363279802,0.07584399462852151,0.05778228282266848,0.05433662019467133,0.05489746749891589,0.22235105403848043,0.05320250602284912,0.06233447411676521,0.024060802976455666,0.06233447411676521,0.06349293671336066,0.09809028574310075
Son kem lì Belips City At Night màu C02 Sexy Red,0.01242981493125338,0.06947579855966769,0.03325469239374235,0.09592538090899407,0.01242981493125338,0.0015905347066565796,0.06805658742693517,0.08792386841744941,0.08500406221276934,0.036959519285090475,0.016904033341655102,0.03573265160846506,0.038419732558221655,0.040932902129056294,0.040932902129056294,0.04414848674378619,0.037968328463094836,0.02279092958575467,0.006879507142821124,0.05746654776892761,0.056059352758088044,0.018861199672323668,0.018861199672323668,0.034765640745554015,0.03325469239374235,0.038419732558221655,0.02149327057000265,0.03573265160846506,0.03573265160846506,0.03573265160846506,0.036620031984974266,0.15002255210448093,0.016492866180778436,0.03573265160846506,0.010919064010315711,0.005215064114406125,0.04852566736082389,0.018861199672323668,0.04406494121915267,0.026197945263109045,0.10924053348004878,0.0029163620282938035,0.022016671664404634,0.06638823376409884,0.01242981493125338,0.06947579855966769,0.09592538090899407,0.10924053348004878,0.10924053348004878,0.02471939664546344,0.02661652663093079,0.0700240601545158,0.060036875468224435,0.0,0.01791235945968093,0.03379131141362254,0.04347571746852913,0.004566328244511926,0.1597809273428629,0.3071552404020622,0.041562778002441264,1.0,0.0016007351442916952,0.0455611081571267,0.03906225133591013,0.16173655912434418,0.03436934220762055,0.02489181206422699,0.028730415475899385,0.004418475883770562,0.004432229885658522,0.03815699535393835,0.009890701453275355,0.011321987501587357,0.017778977388133554,0.01650351381716009,0.10924053348004878,0.015096031169100032,0.0023681899305087353,0.03898701334009082,0.0,0.025692994751063312,0.07382235188246113,0.003859734667652754,0.07382235188246113,0.075194312337094,0.011800087976424008
